n,seed,dim_full,mean_full,max_full,min_full,elapsed_time
2,6,15,0.05347929654213587,0.0876897782248873,0.033701399582199816,0.3625030999974115
2,94,15,0.009651765519708462,0.018894923983598134,0.0036876847555005385,0.3594673000043258
2,59,15,0.005933371895832733,0.009360660242229767,0.0007294188410307053,0.36158650000288617
2,69,15,0.005823321742624509,0.01022735151070425,0.0014536459315287833,0.3644480999937514
2,16,15,0.002751224427873302,0.004453485242262545,0.0009118959991862338,0.360874000005424
2,49,15,0.02173166817093598,0.03372378471840439,0.0049735428257164935,0.358982499994454
2,11,15,0.04590053824158098,0.08417647091980424,0.015590711178214825,0.36343009999836795
2,71,15,0.01492134437095526,0.028007874642583717,0.007663506899220421,0.36209080000116955
2,38,15,0.01425842383814141,0.024532538517336184,0.0027829612022795295,0.3602509999909671
2,81,15,0.0048687112815939786,0.01072098516782468,0.0024646295441726096,0.36049750000529457
2,80,15,0.031185084511995486,0.04679121016294047,0.0065104755558050235,0.3586673999961931
2,47,15,0.008884102243753344,0.017363132139032178,0.004103384902506961,0.35847089999879245
2,74,15,0.008295388714597864,0.013901413931636245,0.002256939324964491,0.3619310999929439
2,25,15,0.006026008572426313,0.009924406213668125,0.003079287158972986,0.36046309999073856
2,91,15,0.012099585480259734,0.021312724505487178,0.0012066423649510593,0.360645900000236
2,9,15,0.012111419726581214,0.024716315448216276,0.002752576332725914,0.3600540000043111
2,6,15,0.05347929654213587,0.0876897782248873,0.033701399582199816,0.3644879000057699
2,85,15,0.013731280246625363,0.023071969856713774,0.006683749620517981,0.36512870001024567
2,30,15,0.021684169067089157,0.05069225334626401,0.009075002172545215,0.3629400999925565
2,99,15,0.024564021341364324,0.04661260482566791,0.010258558798791112,0.3617727999953786
2,38,15,0.01425842383814141,0.024532538517336184,0.0027829612022795295,0.3677573999884771
2,11,15,0.04590053824158098,0.08417647091980424,0.015590711178214825,0.3630367000005208
2,30,15,0.021684169067089157,0.05069225334626401,0.009075002172545215,0.35828260000562295
2,13,15,0.008498957157580258,0.02075731706156079,0.0023638917753039997,0.36474900000030175
2,49,15,0.02173166817093598,0.03372378471840439,0.0049735428257164935,0.36111329999403097
2,36,15,0.004054040610005667,0.006904529635234444,0.0022773034782353646,0.36157760000787675
2,59,15,0.005933371895832733,0.009360660242229767,0.0007294188410307053,0.3757127999997465
2,82,15,0.00872232256379963,0.016640226583544596,0.0026568061989658566,0.36223460000474006
2,47,15,0.008884102243753344,0.017363132139032178,0.004103384902506961,0.36106050001399126
2,21,15,0.011454626197849866,0.021481382788407284,0.005034500014694572,0.362947500005248
2,48,15,0.02967795299158894,0.04904687675352549,0.013620289557726175,0.3585492999991402
2,46,15,0.01028177438055971,0.015024655378697512,0.004890607366868929,0.3632292999973288
2,27,15,0.024009449150313222,0.05335948951639029,0.009596177834834562,0.3594696000072872
2,86,15,0.00610182987992133,0.012488635861145667,0.001899043083112712,0.363968699995894
2,35,15,0.0021149392641877695,0.004219906544432081,0.0005897924362807121,0.36404010000114795
2,90,15,0.00999980879138637,0.016677143265981773,0.0022160565822523506,0.3617948000028264
2,88,15,0.01928164212392532,0.03193510680352511,0.005073494247414377,0.35942870000144467
2,83,15,0.007725425504984081,0.012031651911215201,0.0016084835077170047,0.3637808999919798
2,10,15,0.007274804110656025,0.014314746058445732,0.002552956671729909,0.3601716999983182
2,78,15,0.005997487393916139,0.011166241407356128,0.0017769118250771112,0.35952959999849554
2,82,15,0.00872232256379963,0.016640226583544596,0.0026568061989658566,0.3694309999991674
2,22,15,0.003648974734926479,0.006122244731452324,0.001203737167071096,0.363251400005538
2,69,15,0.005823321742624509,0.01022735151070425,0.0014536459315287833,0.3619460000045365
